tetrad#	chr#	pos(bp)	co_type	chromatids	GCasso_tract_len	GCasso_marker#	#GCasso	snp_start_out	snp_start_in	snp_end_in	snp_end_out
36	13	236004.5	1	[1, 3]	701.0	3	1	235258	236050	236238	236472
36	13	564841.0	1	[2, 4]	17315.0	2	1	573138	573859	540144	572223
36	13	704721.0	0	[2, 3]	0	0	0	668196	741246	668196	741246
36	13	225304.75	1	[1, 2]	3302.5	7	1	223533	223774	226592	227320
36	14	632997.5	1	[1, 4]	2044.0	14	1	631905	632046	633710	634329
36	14	683614.5	1	[2, 4]	3888.0	11	1	681436	681905	684881	686236
36	14	111738.25	1	[1, 4]	3728.5	14	1	109093	110655	113351	113854
36	14	673183.5	0	[1, 4]	0	0	0	672801	673566	672801	673566
36	14	28996.5	0	[2, 3]	0	0	0	27973	30020	27973	30020
36	15	686288.0	1	[1, 2]	11585.0	7	1	670632	690359	691627	692534
36	15	451263.0	0	[2, 3]	0	0	0	435311	467215	435311	467215
36	15	163216.5	0	[2, 3]	0	0	0	136222	190211	136222	190211
36	15	580680.5	0	[3, 4]	0	0	0	580556	580805	580556	580805
36	16	40533.0	0	[1, 3]	0	0	0	31079	49987	31079	49987
36	16	26576.5	0	[2, 4]	0	0	0	22336	30817	22336	30817
36	16	605377.0	0	[2, 4]	0	0	0	579217	631537	579217	631537
36	16	831320.0	1	[2, 3]	736.0	2	1	831631	831745	830596	831308
36	16	699823.75	1	[1, 3]	3892.5	3	1	701031	702509	695687	700068
36	16	138646.0	0	[1, 2]	0	0	0	136090	141202	136090	141202
36	16	490834.5	0	[1, 4]	0	0	0	471074	510595	471074	510595
37	1	51545.0	0	[1, 2]	0	0	0	39521	63569	39521	63569
37	1	27500.0	0	[3, 4]	0	0	0	27026	27974	27026	27974
37	2	772840.0	0	[1, 2]	0	0	0	732451	813229	732451	813229
37	2	514047.0	0	[1, 2]	0	0	0	491652	536442	491652	536442
37	2	443367.0	0	[1, 4]	0	0	0	439535	447199	439535	447199
37	2	1177387.5	0	[3, 4]	0	0	0	1121925	1232850	1121925	1232850
37	2	65476.5	0	[2, 3]	0	0	0	44979	85974	44979	85974
37	2	675766.5	0	[1, 2]	0	0	0	655701	695832	655701	695832
37	2	339589.5	0	[2, 3]	0	0	0	317586	361593	317586	361593
37	2	945761.0	0	[1, 2]	0	0	0	941930	949592	941930	949592
37	2	1268212.0	0	[2, 4]	0	0	0	1265288	1271136	1265288	1271136
37	3	220015.0	0	[2, 4]	0	0	0	216347	223683	216347	223683
37	3	278924.75	1	[3, 4]	10862.5	3	1	263055	283932	284110	284602
37	3	130499.5	0	[2, 3]	0	0	0	124890	136109	124890	136109
37	4	585628.0	0	[3, 4]	0	0	0	583976	587280	583976	587280
37	4	153435.0	1	[3, 4]	5643.0	20	1	150128	151099	155925	156588
37	4	900207.25	1	[1, 3]	1903.5	108	1	901128	901190	899221	899290
37	4	826289.75	1	[2, 4]	438.5	2	1	826464	826554	825839	826302
37	4	313019.0	0	[3, 4]	0	0	0	312190	313848	312190	313848
37	5	471189.75	1	[1, 4]	7199.5	17	1	465856	469324	473624	475955
37	5	39348.0	1	[2, 3]	11097.0	2	1	44513	45280	23243	44356
37	5	198952.0	0	[1, 2]	0	0	0	169099	228805	169099	228805
37	5	406702.5	0	[3, 4]	0	0	0	380025	433380	380025	433380
37	6	173061.0	0	[1, 2]	0	0	0	153304	192818	153304	192818
37	7	283609.75	1	[2, 4]	4479.5	20	1	280744	281996	284825	286874
37	7	350585.0	0	[1, 3]	0	0	0	348865	352305	348865	352305
37	7	962765.0	0	[1, 2]	0	0	0	962189	963341	962189	963341
37	7	90351.0	1	[2, 4]	1047.0	3	1	90618	91131	89624	90031
37	7	607688.5	0	[1, 2]	0	0	0	607043	608334	607043	608334
37	7	28115.0	0	[1, 4]	0	0	0	17205	39025	17205	39025
37	7	839940.5	0	[1, 2]	0	0	0	815725	864156	815725	864156
37	7	448483.5	0	[1, 2]	0	0	0	442838	454129	442838	454129
37	8	523476.5	0	[3, 4]	0	0	0	520584	526369	520584	526369
37	8	762724.0	0	[2, 4]	0	0	0	748695	776753	748695	776753
37	8	393248.5	0	[1, 2]	0	0	0	370029	416468	370029	416468
37	8	282970.0	0	[1, 3]	0	0	0	282854	283086	282854	283086
37	8	187726.5	0	[1, 4]	0	0	0	187170	188283	187170	188283
37	8	76923.0	1	[1, 2]	1458.0	1	1	75385	77003	77003	78301
37	8	610244.5	0	[1, 3]	0	0	0	586988	633501	586988	633501
37	9	89908.25	1	[1, 4]	452.5	1	1	89962	90307	89402	89962
37	9	307276.0	0	[2, 3]	0	0	0	299218	315334	299218	315334
37	9	57044.0	0	[3, 4]	0	0	0	37580	76508	37580	76508
37	10	584107.0	0	[1, 2]	0	0	0	583962	584252	583962	584252
37	10	864979.25	1	[2, 3]	888.5	7	1	864474	864596	865135	865712
37	10	189820.75	1	[1, 2]	712.5	2	1	189302	189627	189914	190440
37	10	965601.0	0	[2, 4]	0	0	0	964465	966737	964465	966737
37	10	236083.5	1	[3, 4]	5255.0	189	1	238684	238738	231775	235137
37	10	105683.5	1	[3, 4]	13671.0	1	1	102094	122944	95602	102094
37	10	443337.75	1	[1, 2]	26424.5	3	1	430442	482658	429942	430309
37	11	267284.5	0	[1, 2]	0	0	0	267004	267565	267004	267565
37	11	570212.5	0	[1, 2]	0	0	0	566948	573477	566948	573477
37	11	374620.5	1	[1, 2]	1689.0	1	1	374585	376345	372967	374585
37	11	66023.5	0	[1, 4]	0	0	0	49580	82467	49580	82467
37	12	83198.5	0	[2, 3]	0	0	0	76808	89589	76808	89589
37	12	173546.5	0	[1, 4]	0	0	0	145781	201312	145781	201312
37	12	310582.0	0	[1, 4]	0	0	0	301138	320026	301138	320026
37	13	136112.0	0	[1, 2]	0	0	0	103864	168360	103864	168360
37	13	615421.0	0	[1, 2]	0	0	0	587425	643417	587425	643417
37	13	18386.5	0	[3, 4]	0	0	0	17014	19759	17014	19759
37	13	899108.5	1	[1, 3]	7183.0	24	1	894571	896463	901132	904268
37	13	807434.75	1	[3, 4]	1803.5	1	1	805827	807239	807239	809434
37	13	323195.0	0	[1, 2]	0	0	0	322676	323714	322676	323714
37	14	82009.0	0	[1, 4]	0	0	0	81406	82612	81406	82612
37	14	691064.25	1	[2, 3]	5989.5	11	1	687585	688554	690461	697657
37	14	568943.75	1	[2, 3]	6009.5	323	1	565928	565950	571931	571966
37	15	451263.0	0	[1, 3]	0	0	0	435311	467215	435311	467215
37	15	691140.0	0	[1, 3]	0	0	0	690653	691627	690653	691627
37	15	357667.5	0	[2, 3]	0	0	0	349233	366102	349233	366102
37	15	206215.75	1	[1, 2]	1661.5	6	1	204645	206125	206310	207783
37	15	40559.5	0	[1, 3]	0	0	0	18940	62179	18940	62179
37	16	832004.5	0	[1, 4]	0	0	0	831878	832131	831878	832131
37	16	432739.0	0	[2, 3]	0	0	0	430738	434740	430738	434740
37	16	138646.0	0	[1, 4]	0	0	0	136090	141202	136090	141202
37	16	490834.5	0	[1, 4]	0	0	0	471074	510595	471074	510595
37	16	699304.25	1	[1, 4]	2853.5	2	1	700431	701031	695687	700068
38	1	19824.75	1	[3, 4]	3241.5	6	1	17331	19077	20545	22346
38	1	168204.0	1	[3, 4]	7372.0	19	1	164272	164764	171750	172030
38	2	1177387.5	0	[3, 4]	0	0	0	1121925	1232850	1121925	1232850
38	2	207352.0	0	[2, 3]	0	0	0	187309	227395	187309	227395
38	2	485632.25	1	[2, 3]	1530.5	1	1	484629	485105	485105	487690
38	2	996556.0	0	[2, 3]	0	0	0	995301	997811	995301	997811
38	3	147102.5	0	[2, 3]	0	0	0	136109	158096	136109	158096
38	3	77145.75	1	[1, 4]	760.5	1	1	77391	77661	76140	77391
38	3	273493.5	5	[1, 4]	0	0	0	263055	283932	263055	283932
38	3	273493.5	5	[3, 2]	0	0	0	263055	283932	263055	283932
38	4	747855.5	0	[1, 3]	0	0	0	740610	755101	740610	755101
38	4	479394.5	0	[1, 4]	0	0	0	418704	540085	418704	540085
38	4	631511.0	0	[2, 4]	0	0	0	588239	674783	588239	674783
38	4	145128.25	8	[1, 3]	986.5	7	1	145418	145825	144260	145010
38	4	264468.5	0	[1, 2]	0	0	0	244717	284220	244717	284220
38	4	53203.5	0	[1, 3]	0	0	0	51424	54983	51424	54983
38	5	244435.75	1	[3, 4]	1611.5	2	1	243312	243948	244548	245935
38	5	420899.5	1	[1, 3]	28394.0	16	1	380025	433380	435032	435161
38	6	173061.0	0	[2, 3]	0	0	0	153304	192818	153304	192818
38	6	480310.75	1	[3, 4]	870.5	1	1	480366	481126	479385	480366
38	6	352986.0	0	[2, 3]	0	0	0	352129	353843	352129	353843
38	6	34989.0	1	[2, 3]	3214.0	194	1	36593	36599	33379	33385
38	7	839940.5	0	[1, 3]	0	0	0	815725	864156	815725	864156
38	7	174176.5	0	[2, 4]	0	0	0	157149	191204	157149	191204
38	7	769122.5	0	[1, 4]	0	0	0	754736	783509	754736	783509
38	7	353947.5	0	[3, 4]	0	0	0	353393	354502	353393	354502
38	7	10884.5	0	[1, 4]	0	0	0	4564	17205	4564	17205
38	7	374350.5	1	[1, 4]	1419.0	8	1	373227	374055	374765	375355
38	7	464426.0	1	[1, 4]	2259.0	1	1	464266	466845	462327	464266
38	7	965823.5	1	[3, 4]	2721.0	11	1	964254	964672	966834	967534
38	8	69274.0	1	[2, 3]	2675.0	10	1	69987	71236	67608	68265
38	8	133120.0	0	[2, 3]	0	0	0	118236	148004	118236	148004
38	8	655374.0	0	[1, 2]	0	0	0	638970	671778	638970	671778
38	8	393248.5	0	[1, 3]	0	0	0	370029	416468	370029	416468
38	9	370828.0	0	[3, 4]	0	0	0	369776	371880	369776	371880
38	9	57044.0	0	[1, 4]	0	0	0	37580	76508	37580	76508
38	10	954411.0	0	[2, 4]	0	0	0	945381	963441	945381	963441
38	10	98848.0	0	[1, 2]	0	0	0	95602	102094	95602	102094
38	10	629729.0	0	[2, 3]	0	0	0	604722	654736	604722	654736
38	10	720470.5	0	[1, 3]	0	0	0	690358	750583	690358	750583
38	10	868767.0	0	[1, 3]	0	0	0	867894	869640	867894	869640
38	11	347303.25	1	[2, 3]	5276.5	2	1	340206	349124	349220	350663
38	11	500972.5	0	[3, 4]	0	0	0	500782	501163	500782	501163
38	12	24192.5	0	[1, 4]	0	0	0	8033	40352	8033	40352
38	12	152511.0	1	[3, 4]	42071.0	1	1	117170	145781	145781	201312
38	12	302565.5	1	[2, 4]	16033.0	1	1	301138	320026	287960	301138
38	13	627810.5	0	[1, 2]	0	0	0	587425	668196	587425	668196
38	13	458314.5	0	[1, 2]	0	0	0	425180	491449	425180	491449
38	13	205454.0	5	[4, 1]	0	0	0	195095	215813	195095	215813
38	13	205454.0	5	[2, 3]	0	0	0	195095	215813	195095	215813
38	13	704721.0	0	[1, 2]	0	0	0	668196	741246	668196	741246
38	13	136112.0	0	[1, 4]	0	0	0	103864	168360	103864	168360
38	14	112355.75	1	[2, 4]	933.5	6	1	111740	112038	112353	113292
38	14	698608.0	1	[2, 3]	9004.0	1	1	697751	708469	690461	697751
38	14	220425.5	0	[1, 4]	0	0	0	211869	228982	211869	228982
38	15	384523.75	3	[2, 3]	346.5	26	1	384330	384371	384675	384719
38	15	533106.25	1	[2, 3]	617.5	1	1	533254	533576	532341	533254
38	15	692396.25	1	[1, 4]	2512.5	6	1	693345	693960	690653	691627
38	15	177089.75	1	[1, 3]	27746.5	1	1	136222	190211	190211	191715
38	15	259386.5	0	[1, 4]	0	0	0	258878	259895	258878	259895
38	16	861132.5	0	[1, 2]	0	0	0	859290	862975	859290	862975
38	16	605377.0	0	[1, 4]	0	0	0	579217	631537	579217	631537
38	16	529540.5	1	[3, 4]	1924.0	7	1	528089	529068	530148	530857
38	16	225921.0	0	[1, 3]	0	0	0	225183	226659	225183	226659
38	16	815856.0	0	[2, 3]	0	0	0	814354	817358	814354	817358
38	16	89256.5	2	[2, 3]	22643.0	0	0	83089	95424	83089	95424
38	16	26576.5	5	[2, 3]	0	0	0	22336	30817	22336	30817
38	16	26576.5	5	[4, 1]	0	0	0	22336	30817	22336	30817
39	1	51545.0	0	[2, 4]	0	0	0	39521	63569	39521	63569
39	1	163306.5	1	[1, 3]	1258.0	13	1	162565	162790	163911	163960
39	2	772840.0	0	[2, 4]	0	0	0	732451	813229	732451	813229
39	2	714126.0	1	[3, 4]	3670.0	34	1	715915	716007	712213	712369
39	2	207352.0	0	[2, 4]	0	0	0	187309	227395	187309	227395
39	2	1064367.0	0	[1, 4]	0	0	0	1045293	1083441	1045293	1083441
39	2	1278169.0	1	[3, 4]	910.0	7	1	1278552	1278696	1277412	1278016
39	2	339589.5	0	[2, 4]	0	0	0	317586	361593	317586	361593
39	2	545739.0	0	[2, 3]	0	0	0	539436	552042	539436	552042
39	3	147102.5	0	[1, 4]	0	0	0	136109	158096	136109	158096
39	3	267803.0	1	[2, 4]	11381.0	3	1	263055	283932	261726	262499
39	3	59818.25	1	[1, 2]	3439.5	5	1	61374	61702	57175	59022
39	4	397902.0	0	[3, 4]	0	0	0	380323	415481	380323	415481
39	4	479394.5	0	[3, 4]	0	0	0	418704	540085	418704	540085
39	4	53203.5	0	[1, 2]	0	0	0	51424	54983	51424	54983
39	4	728118.0	0	[1, 2]	0	0	0	715626	740610	715626	740610
39	4	172536.5	0	[1, 2]	0	0	0	171952	173121	171952	173121
39	4	811334.0	0	[2, 4]	0	0	0	810986	811682	810986	811682
39	5	434679.5	0	[3, 4]	0	0	0	434555	434804	434555	434804
39	5	59625.0	1	[3, 4]	584.0	1	1	59821	60013	58845	59821
39	5	12832.0	1	[1, 2]	720.0	1	1	12400	12544	12544	13840
39	5	245241.5	0	[3, 4]	0	0	0	244548	245935	244548	245935
39	6	173061.0	0	[3, 4]	0	0	0	153304	192818	153304	192818
39	7	617468.5	0	[2, 4]	0	0	0	615880	619057	615880	619057
39	7	784296.0	0	[1, 3]	0	0	0	783509	785083	783509	785083
39	7	867686.0	4	[1, 2]	1813.0	2	0	866512	867047	868910	869011
39	7	19499.75	1	[1, 3]	17230.5	1	1	4564	17205	17205	39025
39	7	246207.0	0	[1, 4]	0	0	0	222178	270236	222178	270236
39	7	983898.5	1	[3, 4]	1862.0	4	1	984459	985200	981973	983962
39	7	436556.25	1	[3, 4]	1191.5	3	1	436835	437469	435695	436226
39	8	191245.5	0	[2, 3]	0	0	0	190316	192175	190316	192175
39	8	35548.5	0	[1, 3]	0	0	0	16824	54273	16824	54273
39	8	655374.0	0	[2, 3]	0	0	0	638970	671778	638970	671778
39	8	125366.5	1	[2, 4]	15507.0	1	1	116990	118236	118236	148004
39	9	57044.0	0	[1, 2]	0	0	0	37580	76508	37580	76508
39	10	685875.5	0	[3, 4]	0	0	0	685429	686322	685429	686322
39	10	990359.75	1	[3, 4]	11621.5	5	1	985767	1006574	983924	985174
39	10	629729.0	0	[1, 2]	0	0	0	604722	654736	604722	654736
39	10	486015.0	0	[3, 4]	0	0	0	485635	486395	485635	486395
39	11	596127.5	1	[1, 3]	1123.0	4	1	594833	596299	596495	596883
39	11	189781.0	0	[2, 3]	0	0	0	188960	190602	188960	190602
39	11	358404.0	0	[3, 4]	0	0	0	353236	363572	353236	363572
39	13	136112.0	0	[1, 3]	0	0	0	103864	168360	103864	168360
39	13	615421.0	0	[1, 3]	0	0	0	587425	643417	587425	643417
39	13	364705.5	0	[1, 2]	0	0	0	331735	397676	331735	397676
39	13	458314.5	0	[1, 4]	0	0	0	425180	491449	425180	491449
39	13	556183.5	0	[2, 4]	0	0	0	540144	572223	540144	572223
39	13	801652.5	0	[1, 4]	0	0	0	800839	802466	800839	802466
39	14	57378.25	1	[2, 4]	3929.5	9	1	54237	56590	59171	59515
39	14	677104.75	1	[2, 4]	3027.5	8	1	678393	678844	673566	677616
39	15	100764.0	0	[3, 4]	0	0	0	99867	101661	99867	101661
39	15	526057.0	0	[1, 2]	0	0	0	525800	526314	525800	526314
39	15	578373.0	0	[1, 4]	0	0	0	577246	579500	577246	579500
39	15	733275.0	0	[1, 4]	0	0	0	710652	755898	710652	755898
39	15	208231.5	0	[1, 3]	0	0	0	207783	208680	207783	208680
39	15	40559.5	0	[1, 2]	0	0	0	18940	62179	18940	62179
39	15	163216.5	0	[2, 3]	0	0	0	136222	190211	136222	190211
39	16	122484.0	0	[3, 4]	0	0	0	113880	131088	113880	131088
39	16	787193.5	0	[1, 2]	0	0	0	760033	814354	760033	814354
39	16	490834.5	0	[3, 4]	0	0	0	471074	510595	471074	510595
39	16	685407.0	1	[1, 2]	1580.0	1	1	685541	686853	683693	685541
39	16	26576.5	0	[3, 4]	0	0	0	22336	30817	22336	30817
39	16	868632.5	0	[1, 2]	0	0	0	868424	868841	868424	868841
39	16	393673.0	0	[1, 2]	0	0	0	393524	393822	393524	393822
40	1	51545.0	0	[1, 4]	0	0	0	39521	63569	39521	63569
40	1	103412.25	1	[1, 2]	3236.5	12	1	104824	105237	100917	102671
40	1	168009.5	1	[2, 4]	3123.0	7	1	168288	170854	166087	166809
40	2	514047.0	0	[2, 3]	0	0	0	491652	536442	491652	536442
40	2	1034339.5	0	[1, 3]	0	0	0	1031490	1037189	1031490	1037189
40	2	911182.0	0	[2, 3]	0	0	0	880434	941930	880434	941930
40	2	1177387.5	0	[1, 3]	0	0	0	1121925	1232850	1121925	1232850
40	2	165615.5	0	[2, 4]	0	0	0	165035	166196	165035	166196
40	2	841718.0	0	[2, 3]	0	0	0	833641	849795	833641	849795
40	2	339589.5	0	[1, 2]	0	0	0	317586	361593	317586	361593
40	2	1268212.0	0	[2, 3]	0	0	0	1265288	1271136	1265288	1271136
40	3	220015.0	0	[2, 3]	0	0	0	216347	223683	216347	223683
40	3	181324.5	0	[1, 4]	0	0	0	180980	181669	180980	181669
40	3	124298.5	1	[1, 2]	298.0	1	1	123917	124382	124382	124513
40	3	273493.5	0	[3, 4]	0	0	0	263055	283932	263055	283932
40	4	52072.0	1	[1, 4]	2263.0	2	1	51424	54983	50495	51386
40	4	361983.5	0	[1, 3]	0	0	0	348076	375891	348076	375891
40	4	847724.5	0	[2, 4]	0	0	0	847626	847823	847626	847823
40	5	96877.0	0	[1, 2]	0	0	0	86837	106917	86837	106917
40	5	361825.0	0	[1, 3]	0	0	0	343625	380025	343625	380025
40	5	467590.0	0	[1, 2]	0	0	0	465856	469324	465856	469324
40	5	307245.5	0	[1, 3]	0	0	0	306827	307664	306827	307664
40	6	314072.25	8	[2, 3]	1734.5	1	1	311700	314710	314710	315169
40	6	215159.0	0	[1, 2]	0	0	0	209219	221099	209219	221099
40	7	28115.0	0	[3, 4]	0	0	0	17205	39025	17205	39025
40	7	769122.5	0	[2, 4]	0	0	0	754736	783509	754736	783509
40	7	457783.0	0	[1, 3]	0	0	0	455995	459571	455995	459571
40	7	275056.5	0	[2, 3]	0	0	0	273918	276195	273918	276195
40	7	865485.5	0	[1, 4]	0	0	0	864459	866512	864459	866512
40	8	69852.5	1	[1, 3]	1518.0	7	1	69987	71236	69008	69179
40	8	361306.5	0	[1, 2]	0	0	0	354757	367856	354757	367856
40	8	655374.0	0	[1, 2]	0	0	0	638970	671778	638970	671778
40	8	171456.75	1	[3, 4]	5019.5	19	1	173812	174121	168400	169494
40	8	565447.0	0	[1, 2]	0	0	0	564686	566208	564686	566208
40	9	336531.5	0	[2, 4]	0	0	0	315334	357729	315334	357729
40	9	57044.0	0	[2, 4]	0	0	0	37580	76508	37580	76508
40	10	233456.0	0	[1, 2]	0	0	0	231775	235137	231775	235137
40	10	593445.0	1	[1, 2]	1881.0	5	1	592365	592644	593745	595026
40	10	456550.0	0	[2, 3]	0	0	0	430442	482658	430442	482658
40	10	112519.0	0	[3, 4]	0	0	0	102094	122944	102094	122944
40	10	526077.0	1	[1, 3]	3194.0	5	1	526152	529196	524068	524892
40	10	684057.75	1	[1, 2]	3635.5	9	1	681606	682874	685429	686322
40	10	996170.5	0	[1, 2]	0	0	0	985767	1006574	985767	1006574
40	10	666078.0	1	[1, 2]	2489.0	7	1	664035	665632	667182	667463
40	10	832402.5	1	[3, 4]	1468.0	1	1	830880	832457	832457	833816
40	11	66023.5	0	[2, 4]	0	0	0	49580	82467	49580	82467
40	11	467843.0	0	[3, 4]	0	0	0	435879	499807	435879	499807
40	11	279070.5	0	[1, 3]	0	0	0	277005	281136	277005	281136
40	12	173546.5	0	[2, 4]	0	0	0	145781	201312	145781	201312
40	12	294549.0	0	[1, 4]	0	0	0	287960	301138	287960	301138
40	13	364705.5	0	[3, 4]	0	0	0	331735	397676	331735	397676
40	13	205454.0	0	[3, 4]	0	0	0	195095	215813	195095	215813
40	13	534145.0	0	[1, 4]	0	0	0	533902	534388	533902	534388
40	13	876241.5	0	[2, 3]	0	0	0	872139	880344	872139	880344
40	14	112994.25	1	[2, 3]	2814.5	11	1	113854	114949	111434	111740
40	14	33410.0	1	[1, 3]	1261.0	6	1	33822	34259	32238	33321
40	14	348775.75	1	[1, 2]	24.5	2	1	348750	348777	348778	348798
40	14	686342.5	1	[3, 4]	113.0	1	1	686313	686485	686259	686313
40	15	528283.25	1	[2, 3]	770.5	3	1	528344	528993	527539	528257
40	15	163216.5	0	[1, 3]	0	0	0	136222	190211	136222	190211
40	15	626113.5	1	[2, 4]	1339.0	1	1	625057	625831	625831	627735
40	15	115283.5	0	[1, 3]	0	0	0	114410	116157	114410	116157
40	15	357667.5	0	[1, 2]	0	0	0	349233	366102	349233	366102
40	16	40533.0	0	[3, 4]	0	0	0	31079	49987	31079	49987
40	16	469551.5	0	[1, 3]	0	0	0	469227	469876	469227	469876
40	16	26576.5	0	[3, 4]	0	0	0	22336	30817	22336	30817
40	16	665280.0	0	[1, 2]	0	0	0	656031	674529	656031	674529
40	16	89256.5	0	[1, 4]	0	0	0	83089	95424	83089	95424
40	16	337702.5	1	[1, 3]	1382.0	3	1	338060	338727	336374	337649
40	16	369449.0	0	[2, 4]	0	0	0	368530	370368	368530	370368
41	1	161580.0	1	[1, 2]	186.0	1	1	161567	161779	161407	161567
41	2	772840.0	0	[1, 4]	0	0	0	732451	813229	732451	813229
41	2	339589.5	0	[2, 4]	0	0	0	317586	361593	317586	361593
41	2	443367.0	0	[1, 2]	0	0	0	439535	447199	439535	447199
41	2	1004113.0	0	[1, 4]	0	0	0	1003848	1004378	1003848	1004378
41	2	185276.75	1	[2, 3]	1546.5	1	1	185795	186305	183212	185795
41	2	273480.5	1	[2, 3]	12703.0	3	1	255464	278794	278914	280750
41	2	1177387.5	0	[3, 4]	0	0	0	1121925	1232850	1121925	1232850
41	3	147102.5	0	[1, 4]	0	0	0	136109	158096	136109	158096
41	3	219548.5	0	[2, 4]	0	0	0	215414	223683	215414	223683
41	3	273493.5	0	[2, 3]	0	0	0	263055	283932	263055	283932
41	3	168920.5	0	[1, 3]	0	0	0	158096	179745	158096	179745
41	4	479394.5	0	[1, 2]	0	0	0	418704	540085	418704	540085
41	4	747855.5	0	[2, 3]	0	0	0	740610	755101	740610	755101
41	4	346160.5	0	[3, 4]	0	0	0	344245	348076	344245	348076
41	4	153408.0	0	[3, 4]	0	0	0	153072	153744	153072	153744
41	5	406702.5	0	[3, 4]	0	0	0	380025	433380	380025	433380
41	6	199218.25	3	[3, 4]	7991.5	6	1	193947	196498	197209	209219
41	6	313205.0	0	[2, 4]	0	0	0	311700	314710	311700	314710
41	6	78632.0	0	[2, 3]	0	0	0	78437	78827	78437	78827
41	7	28115.0	0	[1, 4]	0	0	0	17205	39025	17205	39025
41	7	246207.0	0	[1, 4]	0	0	0	222178	270236	222178	270236
41	7	10884.5	0	[2, 4]	0	0	0	4564	17205	4564	17205
41	7	839940.5	0	[3, 4]	0	0	0	815725	864156	815725	864156
41	7	374122.5	3	[2, 3]	963.0	7	1	374443	374765	373227	374055
41	8	508584.75	1	[2, 4]	5034.5	2	1	501170	510965	510967	511237
41	8	265197.0	2	[1, 2]	26636.0	0	0	252158	278236	252158	278236
41	8	723300.5	0	[1, 2]	0	0	0	720937	725664	720937	725664
41	8	655374.0	0	[1, 4]	0	0	0	638970	671778	638970	671778
41	8	85652.5	0	[2, 3]	0	0	0	84727	86578	84727	86578
41	9	152639.5	1	[2, 3]	496.0	1	1	152766	153009	152017	152766
41	9	408334.5	0	[3, 4]	0	0	0	407705	408964	407705	408964
41	10	720470.5	0	[2, 4]	0	0	0	690358	750583	690358	750583
41	10	629729.0	2	[2, 3]	25239.5	0	0	604722	654736	604722	654736
41	10	969966.0	1	[2, 4]	4239.0	17	1	971767	972404	966737	968956
41	10	780079.75	1	[2, 4]	711.5	1	1	779131	780317	780317	780554
41	10	112519.0	0	[1, 4]	0	0	0	102094	122944	102094	122944
41	11	225299.0	0	[1, 2]	0	0	0	217474	233124	217474	233124
41	11	510530.25	1	[1, 4]	476.5	1	1	510520	511017	510064	510520
41	11	515543.0	0	[1, 3]	0	0	0	511039	520047	511039	520047
41	11	358404.0	0	[1, 2]	0	0	0	353236	363572	353236	363572
41	12	332387.5	0	[1, 3]	0	0	0	332290	332485	332290	332485
41	12	131475.5	0	[3, 4]	0	0	0	117170	145781	117170	145781
41	13	832449.5	0	[1, 3]	0	0	0	831947	832952	831947	832952
41	13	458314.5	0	[1, 2]	0	0	0	425180	491449	425180	491449
41	13	615421.0	0	[3, 4]	0	0	0	587425	643417	587425	643417
41	13	704721.0	0	[2, 3]	0	0	0	668196	741246	668196	741246
41	13	136112.0	0	[3, 4]	0	0	0	103864	168360	103864	168360
41	14	63097.5	1	[2, 4]	4562.0	9	1	64561	66196	60489	61144
41	14	53565.0	0	[2, 4]	0	0	0	53108	54022	53108	54022
41	14	188484.75	8	[1, 2]	28.5	3	1	188466	188475	188493	188505
41	15	451263.0	0	[1, 2]	0	0	0	435311	467215	435311	467215
41	15	149284.0	1	[2, 3]	27865.0	2	1	134523	136180	136222	190211
41	15	680495.5	0	[1, 2]	0	0	0	670632	690359	670632	690359
41	15	103537.75	8	[2, 3]	3255.5	15	1	104350	105981	101661	102159
41	16	160819.5	1	[1, 2]	44347.0	1	1	136090	141202	141202	224784
41	16	787193.5	0	[3, 4]	0	0	0	760033	814354	760033	814354
41	16	490834.5	0	[3, 4]	0	0	0	471074	510595	471074	510595
41	16	685407.0	1	[1, 2]	1580.0	1	1	685541	686853	683693	685541
42	1	51545.0	0	[3, 4]	0	0	0	39521	63569	39521	63569
42	1	159063.5	0	[1, 4]	0	0	0	157129	160998	157129	160998
42	1	167727.5	1	[1, 3]	477.0	1	1	167286	167692	167692	168240
42	2	339589.5	0	[2, 3]	0	0	0	317586	361593	317586	361593
42	2	1268212.0	5	[1, 2]	0	0	0	1265288	1271136	1265288	1271136
42	2	1268212.0	5	[4, 3]	0	0	0	1265288	1271136	1265288	1271136
42	2	995438.0	0	[1, 3]	0	0	0	993065	997811	993065	997811
42	3	273493.5	0	[2, 3]	0	0	0	263055	283932	263055	283932
42	3	147102.5	2	[2, 3]	16603.0	0	0	136109	158096	136109	158096
42	4	397902.0	0	[1, 4]	0	0	0	380323	415481	380323	415481
42	4	29809.0	0	[1, 4]	0	0	0	19707	39911	19707	39911
42	4	785595.5	1	[2, 3]	840.0	9	1	785847	786184	785132	785219
42	4	264468.5	0	[1, 4]	0	0	0	244717	284220	244717	284220
42	4	832939.0	0	[2, 3]	0	0	0	832725	833153	832725	833153
42	5	300190.0	0	[1, 4]	0	0	0	293565	306815	293565	306815
42	5	9971.0	0	[1, 4]	0	0	0	7910	12032	7910	12032
42	5	498272.0	0	[2, 3]	0	0	0	496907	499637	496907	499637
42	6	173061.0	0	[2, 3]	0	0	0	153304	192818	153304	192818
42	6	449591.0	0	[1, 3]	0	0	0	449150	450032	449150	450032
42	7	708123.0	0	[2, 3]	0	0	0	707500	708746	707500	708746
